"Election ID","Election Name","Society ID","Society Name","Election Start Date","Election End Date"
648,"Laidlaw Society AGM 2",453,"Laidlaw Society","2022-07-11 00:00:00","2022-07-13 23:59:00"
649,"Band Soc EGM",34,"Band Soc","2022-07-15 09:01:00","2022-07-20 23:58:00"
650,"Peer-Assisted Learning Scheme PALS EGM 22/23",488,"Peer Assisted Learning Scheme (PALS), (Medics and Dentists)","2022-07-30 09:00:00","2022-08-05 22:00:00"
651,"Leeds Nutritank AGM",430,"Leeds Nutritank (Medics and Dentists)","2022-07-15 00:00:00","2022-07-31 23:00:00"
652,"LBS - treasurer vote",45,"Bhangra Dance Society","2022-07-16 21:08:00","2022-07-21 21:00:00"
653,"Laidlaw Society AGM 3",453,"Laidlaw Society","2022-07-22 12:13:00","2022-07-25 12:13:00"
654,"Conservation volunteers",87,"Conservation Volunteers","2022-07-21 09:00:00","2022-07-29 21:00:00"
655,"APS Society July AGM",23,"Asia Pacific Studies","2022-07-31 19:20:00","2022-07-31 23:58:00"
656,"Chess Committee Election",75,Chess,"2022-07-26 09:00:00","2022-07-31 23:00:00"
657,"Activities Executive Election 22/23",0,"Not Set","2022-08-31 23:00:00","2022-09-08 23:00:00"
658,Treasurer,461,"Social Work","2022-07-26 10:43:00","2022-07-28 10:43:00"
659,"Photography Society EGM",472,Photography,"2022-08-06 10:00:00","2022-08-09 21:10:00"
660,"Taiwanese Society AGM",353,Taiwanese,"2022-07-28 00:00:00","2022-07-31 10:45:00"
661,"LUUWHC EGM 2022/23",160,"Hockey (w)","2022-07-25 14:03:00","2022-07-30 11:03:00"
662,"LUUWAFC EGM SUMMER 2022",25,"Association Football (w)","2022-08-02 18:00:00","2022-08-04 18:00:00"
663,"ACS EGM July (2022-23)",7,"African Caribbean","2022-07-29 14:17:00","2022-08-01 14:17:00"
664,"Volleyball Outstanding Committee Positions Round 2",380,Volleyball,"2022-08-15 18:01:00","2022-08-24 18:00:00"
665,"RocSoc Trip Secretary",108,"Earth Sciences (RocSoc)","2022-08-15 00:01:00","2022-08-31 23:59:00"
666,"Mathematical EGM",228,Mathematical,"2022-08-01 00:01:00","2022-08-05 23:59:00"
667,"Mechanical engineering",230,"Mechanical Engineering (Mech Eng Soc)","2022-08-04 18:02:00","2022-08-12 18:00:00"
668,"Leeds Muslim Dentists committee elections",463,"Leeds Muslim Dentists","2022-08-16 15:54:00","2022-08-31 15:55:00"
669,"Leeds Singaporean Society EGM",319,"Leeds Singaporean Society","2022-08-11 09:00:00","2022-08-19 21:00:00"
670,"Leeds Student Radio EGM",207,"Leeds Student Radio","2022-08-13 23:05:00","2022-08-21 23:00:00"
671,"LUUNC - EGM",254,Netball,"2022-08-13 08:00:00","2022-08-15 21:00:00"
672,"Golf EGM",141,Golf,"2022-08-13 12:00:00","2022-08-15 12:00:00"
673,"Paintball AGM 22/23",269,Paintballing,"2022-08-14 09:00:00","2022-08-20 17:00:00"
674,"Sexpression EGM 22/23",314,Sexpression,"2022-08-15 06:16:00","2022-08-19 19:16:00"
675,"MindMatters EGM",241,"Mind Matters","2022-08-21 01:00:00","2022-08-26 23:00:00"
676,"Turkic Society EGM",444,"Turkic Society","2022-11-26 16:11:00","2022-11-28 23:59:00"
677,"Leeds Swift Soc Election! <3",487,"Leeds Swift Soc","2022-10-06 00:01:00","2022-10-08 21:00:00"
678,"BPM AGM",54,"BPM - Electronic Music and DJ Society","2022-08-17 11:43:00","2022-08-18 11:43:00"
679,"Fustal elections",136,"Futsal (m)","2022-08-19 18:01:00","2022-08-26 18:01:00"
680,"Boxing EGM",53,Boxing,"2022-08-26 18:01:00","2022-09-16 17:59:00"
681,"Cross Country EGM",93,"Cross Country","2022-09-26 00:00:00","2022-10-02 23:59:00"
682,"Leeds Entrepreneurs E.G.M election",115,Entrepreneurs,"2022-08-22 07:15:00","2022-08-28 23:59:00"
683,"History Society EGM",156,History,"2022-08-28 08:00:00","2022-08-31 23:00:00"
684,"Leeds Rock and Alternative Society EGM",439,"Leeds Rock and Alternative Society","2022-08-23 23:00:00","2022-08-26 23:59:00"
685,"LAMMPS EGM 22/23",196,LAMMPS,"2022-08-28 18:01:00","2022-09-04 18:01:00"
686,"Consulting AGM",89,Consulting,"2022-08-29 00:00:00","2022-08-30 23:59:00"
687,"SAFS COMMITTEE 2022/23",466,"South Asian Feminist Society","2022-08-30 19:41:00","2022-08-31 19:41:00"
688,"LUUMS - Concerts Manager",219,"LUUMS (Music)","2022-09-08 18:00:00","2022-09-14 18:00:00"
689,"Leeds Bengali Society EGM",43,Bengali,"2022-09-09 13:00:00","2022-09-14 12:00:00"
690,"AGM Election",54,"BPM - Electronic Music and DJ Society","2022-08-31 18:25:00","2022-09-02 18:25:00"
691,"MechEngSoc 22/23 Sports Sec elections",230,"Mechanical Engineering (Mech Eng Soc)","2022-10-03 00:00:00","2022-10-10 03:30:00"
692,"Politics & International Studies EGM",283,"Politics and International Studies (POLIS)","2022-10-24 16:32:00","2022-10-24 16:59:00"
693,"IHP Society EGM",491,"IHP Society (International History and Politics)","2022-09-04 13:00:00","2022-09-13 13:00:00"
694,"X-Posure EGM",442,"X-Posure (Medics and Dentists)","2022-11-20 00:00:00","2022-12-02 23:59:00"
695,"Leeds Rheumatology and Musculoskeletal Medicine Society-Education Representative",429,"Leeds Rheumatology and Musculoskeletal Medicine Society (LRMMS)","2022-10-13 16:25:00","2022-10-16 16:18:00"
696,"New SEG elections (reconvened for 05/09/2022)",324,"Society of Economic Geologists","2022-09-17 07:18:00","2022-09-27 14:18:00"
697,"LeadLUU 2023",0,"Not Set","2023-02-27 07:00:00","2023-03-02 19:05:00"
698,"NUS Delegate Election 2022/23",0,"Not Set","2022-12-05 07:00:00","2022-12-09 23:59:00"
699,"SSPD Elections 2022/23 2nd Round",344,"Students for Sensible Drug Policy","2022-09-07 22:00:00","2022-09-12 19:00:00"
700,treasurer,45,"Bhangra Dance Society","2022-09-10 08:00:00","2022-09-13 23:59:00"
701,"Volleyball 2022-2023 Vice President Election",380,Volleyball,"2022-09-16 17:01:00","2022-09-23 17:00:00"
702,"Nepalese Society EGM",253,Nepalese,"2022-09-14 19:08:00","2022-09-19 19:08:00"
703,"The Scribe EGM",361,"The Scribe","2022-09-18 00:10:00","2022-09-23 23:59:00"
704,"Mathematical Society",228,Mathematical,"2022-09-10 09:00:00","2022-09-16 13:04:00"
705,"PSYCHED EGM",288,"Psyched (Psychiatry)","2022-10-03 08:48:00","2022-10-09 00:00:00"
706,"Illustrator EGM",460,"The Worsley Times (Medics and Dentists)","2022-09-27 00:00:00","2022-09-27 23:00:00"
707,"Teddy bear hospital Members coordinator",354,"Teddy Bear Hospital","2022-09-26 16:26:00","2022-09-28 16:26:00"
708,"Leeds University Critical Care and Trauma Society",464,"Leeds University Critical Care and Major Trauma Society","2022-09-28 14:29:00","2022-10-05 14:29:00"
710,"French Society EGM Sept 2022",134,French,"2022-09-28 08:00:00","2022-09-30 01:00:00"
711,"Fencing EGM",124,Fencing,"2022-10-05 06:00:00","2022-10-07 22:50:00"
712,"Cutting Edge EGM",96,"Cutting Edge","2022-10-07 00:00:00","2022-10-13 23:59:00"
713,"UAE Society October 2022 elections-AGM",371,UAE,"2022-10-14 09:00:00","2022-10-14 18:00:00"
714,"2022/23 BioSoc Elections (EGM)",49,BioSoc,"2022-10-12 00:00:00","2022-10-17 23:58:00"
715,"SAFS 22/23 ELECTION",466,"South Asian Feminist Society","2022-10-01 00:01:00","2022-10-02 23:59:00"
716,"SEG election for committee positions",324,"Society of Economic Geologists","2022-10-01 21:30:00","2022-10-02 13:20:00"
717,"Swing Society EGM",350,"Swing Dance","2022-12-12 09:00:00","2022-12-16 09:00:00"
718,"MedSoc EGM ‘22",233,"MedSoc (Medicine)","2022-10-08 00:01:00","2022-10-16 23:59:00"
719,Treasurer,45,"Bhangra Dance Society","2022-10-03 08:00:00","2022-10-06 23:00:00"
720,"MSRC EGM",246,MSRC,"2022-10-20 00:01:00","2022-10-25 23:59:00"
721,"MechEngSoc 22/23 Committee Elections",230,"Mechanical Engineering (Mech Eng Soc)","2022-10-10 00:00:00","2022-10-14 12:00:00"
722,"The Scribe EGM",361,"The Scribe","2022-10-01 00:00:00","2022-10-03 23:59:00"
723,"Nutritank EGM",430,"Leeds Nutritank (Medics and Dentists)","2022-10-09 00:01:00","2022-10-14 23:58:00"
724,"SEG New Elections",324,"Society of Economic Geologists","2022-10-03 14:34:00","2022-10-03 16:15:00"
725,Treasurer,45,"Bhangra Dance Society","2022-10-06 09:00:00","2022-10-10 23:59:00"
726,"New Classics Committe Members",79,Classics,"2022-10-11 10:00:00","2022-10-17 15:00:00"
727,"UBT: Men's Welfare Secretary Election",208,"Leeds Uni Boob Team","2022-10-10 09:00:00","2022-10-10 23:59:00"
728,"Warhammer Soc EGM",474,"Warhammer Society","2022-10-08 12:00:00","2022-10-12 12:00:00"
729,"LUUWHC 1s Captain EGM",160,"Hockey (w)","2022-10-04 17:22:00","2022-10-05 20:51:00"
730,"Social Secretary Election",86,CompSoc,"2022-10-19 09:00:00","2022-10-24 18:00:00"
731,"Election for Vacant roles",366,"Touch Rugby (Mixed)","2022-10-08 09:00:00","2022-10-10 23:00:00"
732,"11-A-Side Football Sports Secretary",111,"Economics Society","2022-10-07 01:00:00","2022-10-07 23:00:00"
733,"11-a-Side Football Sports Secretary",111,"Economics Society","2022-10-08 01:01:00","2022-10-09 01:00:00"
734,"Teddy bear members coordinator",354,"Teddy Bear Hospital","2022-10-08 23:03:00","2022-10-10 23:03:00"
735,"Enactus EGM 1",113,"Enactus Leeds","2022-10-07 14:00:00","2022-10-09 14:00:00"
736,"EGM 2022",448,"CardioSoc (Medics and Dentists)","2022-10-24 00:00:00","2022-10-30 23:59:00"
737,"Social Media Secretary",307,Salsa,"2022-10-07 20:00:00","2022-10-07 21:00:00"
738,"Catholic Society EGM",69,Catholic,"2022-10-09 17:45:00","2022-10-09 20:00:00"
739,"Saturday Class Coordinator",342,"Student Action for Refugees","2022-10-11 12:00:00","2022-10-14 12:00:00"
740,"English Society EGM",114,English,"2022-10-24 08:00:00","2022-10-31 23:59:00"
741,"ArabSoc September election",440,"Arab Society","2022-10-09 11:36:00","2022-10-10 11:36:00"
742,"Treasurer Election",277,"Philosophy (Leeds University Philosophical Society)","2022-10-08 20:55:00","2022-10-10 17:27:00"
743,"SSAFE EGM 2022/23",336,"SSAFE (Suicide Support and Awareness for Everyone)","2022-10-12 19:01:00","2022-10-14 19:00:00"
744,"Pakistani Society EGM 2022/23",270,Pakistani,"2022-10-17 14:00:00","2022-10-20 09:00:00"
745,"Equality and Inclusion Rep Election",277,"Philosophy (Leeds University Philosophical Society)","2022-10-10 13:05:00","2022-10-11 19:22:00"
746,"Psyched EGM 2",288,"Psyched (Psychiatry)","2022-10-16 00:01:00","2022-10-20 23:59:00"
747,"CivSoc (Civil Engineering) EGM",78,"CivSoc (Civil Engineering)","2022-10-24 00:00:00","2022-10-30 23:59:00"
748,"FEMINIST SOCIETY EGM",123,Feminist,"2022-10-25 00:01:00","2022-10-30 23:59:00"
749,"Amnesty EGM Autumn 2022",13,"Amnesty International","2022-10-20 18:00:00","2022-10-25 12:00:00"
750,"LGBT+ Society EGM",210,LGBT,"2022-10-25 00:00:00","2022-10-30 23:59:00"
751,"FoBSoc Treasurer",121,"Faculty of Biological Sciences (FoBSoc)","2022-10-16 00:00:00","2022-10-17 23:59:00"
752,"SAFS COMMITTEE ELECTION 22/23",466,"South Asian Feminist Society","2022-10-15 14:22:00","2022-10-17 23:57:00"
753,"Sports Secretary 2022/2023",111,"Economics Society","2022-10-14 01:00:00","2022-10-15 23:59:00"
754,"Nepsoc EGM",253,Nepalese,"2022-10-19 23:55:00","2022-10-26 23:55:00"
755,"Leeds Friends of MSF EGM",135,"Friends of MSF","2022-12-03 00:01:00","2022-12-03 23:59:00"
756,"Mathsoc - another election",228,Mathematical,"2022-10-16 01:00:00","2022-10-18 11:59:00"
757,"Women's Rugby League EGM",302,"Rugby League (w)","2022-10-17 14:49:00","2022-10-20 14:49:00"
758,"LUU Nintendo and Pokémon Society EGM",259,"Nintendo and Pokemon","2022-10-28 00:01:00","2022-11-07 00:00:00"
759,"Homed EGM",161,Homed,"2022-10-27 00:01:00","2022-11-01 13:41:00"
760,"Members coordinator",354,"Teddy Bear Hospital","2022-10-28 10:00:00","2022-10-29 17:13:00"
761,"BOP SOC EGM",47,"Big Open Party","2022-10-16 15:00:00","2022-10-17 09:15:00"
762,"Social media secretary",307,Salsa,"2022-10-17 17:00:00","2022-10-18 14:00:00"
763,"Nigerian Student Society Elections",257,Nigerian,"2022-10-20 00:00:00","2022-10-23 23:59:00"
764,"SSAFE Blog Editor Election",336,"SSAFE (Suicide Support and Awareness for Everyone)","2022-10-20 20:05:00","2022-10-22 19:00:00"
765,"Canoe Club EGM",65,"Canoe Club","2022-10-24 09:00:00","2022-10-28 21:00:00"
766,"BOPSoc EGM",47,"Big Open Party","2022-10-19 18:01:00","2022-10-20 23:30:00"
767,"FoBSoc Treasurer",121,"Faculty of Biological Sciences (FoBSoc)","2022-10-24 00:32:00","2022-10-28 00:26:00"
768,"Theatre Group - Open Seat Election",363,"Theatre Group","2022-11-21 00:01:00","2022-11-27 23:59:00"
769,"LUUMS Freshers / Post-Grad Rep",219,"LUUMS (Music)","2022-10-31 08:01:00","2022-11-04 19:00:00"
770,"Ophthalmology Society AGM",470,"Ophthalmology Society (Medics and Dentists)","2022-11-01 00:00:00","2022-11-08 00:00:00"
771,"Mexican Society EGM",235,Mexican,"2022-11-01 08:00:00","2022-11-08 22:05:00"
772,"leeds swift soc election (secretary)",487,"Leeds Swift Soc","2022-10-22 12:01:00","2022-10-23 12:22:00"
773,"Enactus committee elections October",113,"Enactus Leeds","2022-10-27 16:00:00","2022-11-03 14:00:00"
774,"Sexpression Key Committee egm",314,Sexpression,"2022-10-23 08:00:00","2022-10-23 20:53:00"
775,"leeds swift soc secretary election 2",487,"Leeds Swift Soc","2022-10-23 21:01:00","2022-10-23 23:49:00"
776,"Scout and Guide EGM",313,"Scout & Guide","2022-11-03 00:01:00","2022-11-05 22:00:00"
777,"New Committee elections",136,"Futsal (m)","2022-11-03 21:05:00","2022-11-08 21:05:00"
778,"Indonesian Society EGM",469,"Indonesian Society","2022-10-25 09:00:00","2022-11-04 23:47:00"
779,"Election for Welfare and socials secretary.",1,"A Cappella","2022-10-27 06:00:00","2022-10-28 16:00:00"
780,"Pantomime EGM",273,Pantomime,"2022-10-31 17:01:00","2022-11-04 17:00:00"
781,"Politics & International Studies EGM",283,"Politics and International Studies (POLIS)","2022-11-01 06:00:00","2022-11-02 23:59:00"
782,"High on Life EGM",153,"High on Life","2022-11-11 20:01:00","2022-11-18 23:59:00"
783,"LUUWLC Committee Autumn 2022/23 Elections",195,"Lacrosse (w)","2022-11-10 15:54:00","2022-11-11 15:54:00"
784,"Indian student association {ISA} elections",171,"Indian Student Association","2022-10-28 00:00:00","2022-10-28 17:00:00"
785,"LUU Taekwondo EGM",352,Tae-Kwon-Do,"2022-11-17 10:00:00","2022-11-21 16:19:00"
786,"Marketing manger",174,"International Business Society","2022-11-02 00:00:00","2022-11-04 00:00:00"
787,"Art Society EGM",22,Art,"2022-11-02 00:01:00","2022-11-09 00:00:00"
788,"IBSOC EGM",174,"International Business Society","2022-11-06 00:00:00","2022-11-09 00:00:00"
789,"NSS Elections",257,Nigerian,"2022-10-27 20:00:00","2022-10-27 20:09:00"
790,"eSports and Video Game Society EGM",118,"eSports and Video Games","2022-11-14 00:00:00","2022-11-20 23:59:00"
791,"LBS Treasurer",45,"Bhangra Dance Society","2022-11-02 09:00:00","2022-11-05 23:59:00"
792,"PALS EGM",488,"Peer Assisted Learning Scheme (PALS), (Medics and Dentists)","2022-11-19 00:01:00","2022-11-23 23:59:00"
793,"PakSoc EGM",270,Pakistani,"2022-10-31 22:10:00","2022-11-01 23:59:00"
794,"Indonesian EGM",469,"Indonesian Society","2022-11-01 06:15:00","2022-11-02 12:00:00"
795,"Leeds Media Students EGM 22/23",202,"Leeds Media Students","2022-11-09 14:00:00","2022-11-16 14:00:00"
796,"LUUCV committee members",87,"Conservation Volunteers","2022-11-10 07:00:00","2022-11-23 19:00:00"
797,"BioSoc Social Secretary: EGM",49,BioSoc,"2022-11-08 00:00:00","2022-11-09 23:58:00"
798,"Casual Kickabout EGM",68,"Casual Kickabout","2022-11-12 17:01:00","2022-11-17 16:59:00"
799,"Synchronised Swimming EGM",471,"Synchronised Swimming","2022-11-26 10:01:00","2022-12-03 22:00:00"
800,"Election for Trip Secretary",26,AstroSoc,"2022-11-15 13:00:00","2022-11-22 11:00:00"
801,"Philosophy Society Vote of No Confidence",277,"Philosophy (Leeds University Philosophical Society)","2022-11-02 15:32:00","2022-11-07 15:30:00"
802,"FoBSoc Treasurer",121,"Faculty of Biological Sciences (FoBSoc)","2022-11-10 00:01:00","2022-11-16 00:00:00"
803,"Leeds Rheumatology and Musculoskeletal Medicine Society (LRMMS) Annual Election",429,"Leeds Rheumatology and Musculoskeletal Medicine Society (LRMMS)","2022-11-21 20:01:00","2022-11-30 21:00:00"
804,"Dancesport EGM (Ballroom & Latin)",99,"Dancesport (Ballroom and Latin)","2022-11-17 01:00:00","2022-11-24 00:00:00"
805,"Leeds RAG EGM",205,"Leeds RAG","2022-11-10 00:05:00","2022-11-13 23:59:00"
806,"Judo EGM",184,Judo,"2022-11-19 00:00:00","2022-11-28 16:59:00"
807,"Co Musical Director",181,"Jazz & Blues","2022-11-10 11:40:00","2022-11-14 11:40:00"
808,"Leeds Bengali soc EGM",43,Bengali,"2022-11-10 18:00:00","2022-11-14 23:00:00"
809,"A cappella elections Nov22",1,"A Cappella","2022-11-06 19:00:00","2022-11-07 01:00:00"
810,"Neurodivergent Society EGM",256,Neurodivergent,"2022-11-21 18:00:00","2022-11-27 23:59:00"
811,"2023 Committee Election",438,"Students Against Sexual Harassment & Assault (SASHA)","2022-11-21 00:00:00","2022-11-27 00:00:00"
812,"LOMSS EGM",265,"Oral Medicine & Surgery","2022-11-11 12:01:00","2022-11-18 11:10:00"
813,"PhilSoc EGM",277,"Philosophy (Leeds University Philosophical Society)","2022-11-11 12:01:00","2022-11-14 12:00:00"
814,"Backstage Society EGM",29,Backstage,"2022-12-09 14:01:00","2022-12-16 14:00:00"
815,"FoBSoc Social Secretary",121,"Faculty of Biological Sciences (FoBSoc)","2022-11-16 10:45:00","2022-11-23 09:00:00"
816,"Sexpression EGM",314,Sexpression,"2022-11-16 10:01:00","2022-11-23 10:00:00"
817,"NHSF LEEDS AGM",251,"National Hindu Students Forum","2022-11-16 09:01:00","2022-11-19 09:00:00"
818,"Treasurer Elections SSDP 2022",344,"Students for Sensible Drug Policy","2022-11-11 23:30:00","2022-11-13 11:59:00"
819,"Islamic Society EGM",178,Islamic,"2022-11-20 00:01:00","2022-11-25 23:59:00"
820,"LUUMS Post-Grad Representative",219,"LUUMS (Music)","2022-11-16 17:01:00","2022-11-18 19:00:00"
821,"Open Theatre AGM - First Year Rep",263,"Open Theatre","2022-11-21 09:00:00","2022-11-25 23:59:00"
822,"Martial Arts Rep",0,"Not Set","2022-11-17 08:00:00","2022-11-21 09:00:00"
823,"Treasurer SSDP 2022",344,"Students for Sensible Drug Policy","2022-11-15 15:30:00","2022-11-19 23:59:00"
824,"Football Fans Society - First Committee Election - EGM",507,"The Football Fans Society","2022-11-18 18:30:00","2022-11-20 22:00:00"
825,"Performing Arts EGM",276,"Performing Arts","2022-11-25 12:00:00","2022-11-30 23:00:00"
826,"Vertical Fitness EGM",376,"Vertical Fitness","2022-11-22 18:00:00","2022-11-29 23:30:00"
827,"leeds swift soc social secretary election",487,"Leeds Swift Soc","2022-11-17 21:01:00","2022-11-19 20:00:00"
828,"Leeds medics and dentists basketball EGM",462,"Leeds Medics and Dentists Basketball Club","2022-11-19 12:00:00","2022-11-23 17:00:00"
829,"November Election",136,"Futsal (m)","2022-11-19 16:30:00","2022-11-21 14:30:00"
830,"PhilSoc EGM - Treasurer",277,"Philosophy (Leeds University Philosophical Society)","2022-11-22 12:01:00","2022-11-25 23:59:00"
831,"Catholic Society EGM II",69,Catholic,"2022-11-27 16:00:00","2022-11-29 16:00:00"
832,"Vegetarian & Vegan Society EGM",375,"Vegetarian and Vegan","2022-11-26 12:00:00","2022-11-28 12:00:00"
833,"Trip Secretary",26,AstroSoc,"2022-12-06 13:00:00","2022-12-13 13:00:00"
834,"Design Secretary",63,"Business School Society (LUBS)","2022-11-28 20:38:00","2022-11-28 20:52:00"
835,"Her Campus EGM 2022",152,"Her Campus","2022-12-01 10:00:00","2022-12-08 18:00:00"
836,"Korean Drama and Film Society EGM",481,"Korean Drama and Film Society","2022-12-02 09:00:00","2022-12-02 16:00:00"
837,"LUMSOC EGM 2022 (Postponed)",223,Malaysian,"2022-12-16 00:00:00","2022-12-19 12:00:00"
838,"Stage Musicals Society EGM 22/23",339,"Stage Musicals Society","2022-12-12 00:00:00","2022-12-12 20:30:00"
839,"Gymnastics EGM",146,Gymnastics,"2022-12-05 14:00:00","2022-12-12 14:00:00"
840,"Horse Riding Lessons Social Secretary",164,"Horse Riding","2022-12-01 09:00:00","2022-12-02 22:18:00"
841,"Musical Theatre Society EGM (13th Dec)",249,"Musical Theatre Society","2022-12-13 17:00:00","2022-12-13 18:30:00"
842,"Liberal Arts Soc EGM 2022",211,"Liberal Arts","2022-12-17 09:00:00","2022-12-31 20:00:00"
843,"Media Sec election for Semester 2",245,"Mountaineering (Climbing)","2023-01-18 21:00:00","2023-01-18 22:00:00"
844,"Swimming and Water Polo EGM",349,"Swimming & Water Polo","2022-12-13 19:00:00","2022-12-14 23:59:00"
845,"DentSoc Fresher's Rep 2022-23!",103,DentSoc,"2022-12-12 00:00:00","2022-12-15 23:59:00"
846,"EARS 2022-3 EGM",110,"East Asian Research (EARS)","2022-12-10 00:00:00","2022-12-15 00:00:00"
847,"Leeds Muslim Dentists (LMD) 22/23 committee elections",463,"Leeds Muslim Dentists","2022-12-12 00:00:00","2022-12-18 23:55:00"
848,"Leeds Student Staff Solidarity EGM",520,"Student Staff Solidarity","2022-12-11 19:00:00","2022-12-16 18:00:00"
849,"Medsoc Charities EGM",501,"MedSoc Charities","2022-12-11 15:14:00","2022-12-18 15:14:00"
850,"LUBS Extra Design Secretary Election",63,"Business School Society (LUBS)","2022-12-07 16:17:00","2022-12-07 16:33:00"
851,"Roller Skate EGM",459,"Roller Skate","2022-12-15 09:00:00","2022-12-27 23:59:00"
852,"Canoe Club EGM",65,"Canoe Club","2022-12-15 09:00:00","2022-12-19 23:59:00"
853,"MASSoc EGM 2022",224,"Malaysian & Singaporean","2023-03-10 23:00:00","2023-03-14 00:00:00"
